frame_idx,is_washing_cons,movement_cons,transition_mask,n_annotators,votes_0,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7
35,1,3,1,4,1,0,0,3,0,0,0,0
36,1,3,1,4,1,0,0,3,0,0,0,0
37,1,3,1,4,1,0,0,3,0,0,0,0
38,1,3,1,4,1,0,0,3,0,0,0,0
39,1,3,1,4,1,0,0,3,0,0,0,0
40,1,3,0,4,1,0,0,3,0,0,0,0
41,1,3,0,4,1,0,0,3,0,0,0,0
42,1,3,1,4,1,0,0,3,0,0,0,0
43,1,3,1,4,1,0,0,3,0,0,0,0
44,1,3,1,4,1,0,0,3,0,0,0,0
45,1,3,1,4,1,0,0,3,0,0,0,0
46,1,3,1,4,1,0,0,3,0,0,0,0
47,1,3,1,4,1,0,0,3,0,0,0,0
48,1,3,1,4,1,0,0,3,0,0,0,0
49,1,3,1,4,1,0,0,3,0,0,0,0
50,1,3,1,4,1,0,0,3,0,0,0,0
51,1,3,1,4,1,0,0,3,0,0,0,0
52,1,3,1,4,1,0,0,3,0,0,0,0
53,1,3,1,4,1,0,0,3,0,0,0,0
54,1,3,1,4,1,0,0,3,0,0,0,0
55,1,3,1,4,1,0,0,3,0,0,0,0
56,1,-1,1,4,1,0,1,2,0,0,0,0
57,1,2,1,4,0,0,3,1,0,0,0,0
58,1,2,1,4,0,0,3,1,0,0,0,0
59,1,2,1,4,0,0,4,0,0,0,0,0
60,1,2,1,4,0,0,4,0,0,0,0,0
61,1,2,1,4,0,0,4,0,0,0,0,0
62,1,2,1,4,0,0,4,0,0,0,0,0
63,1,2,1,4,0,0,4,0,0,0,0,0
64,1,2,1,4,0,0,4,0,0,0,0,0
65,1,2,1,4,0,0,4,0,0,0,0,0
66,1,2,1,4,0,0,4,0,0,0,0,0
67,1,2,1,4,0,0,4,0,0,0,0,0
68,1,2,1,4,0,0,4,0,0,0,0,0
69,1,2,1,4,0,0,4,0,0,0,0,0
70,1,2,1,4,0,0,4,0,0,0,0,0
71,1,2,1,4,0,0,4,0,0,0,0,0
72,1,2,1,4,0,0,4,0,0,0,0,0
73,1,2,0,4,0,0,4,0,0,0,0,0
74,1,2,0,4,0,0,4,0,0,0,0,0
75,1,2,0,4,0,0,4,0,0,0,0,0
76,1,2,0,4,0,0,4,0,0,0,0,0
77,1,2,0,4,0,0,4,0,0,0,0,0
78,1,2,0,4,0,0,4,0,0,0,0,0
79,1,2,0,4,0,0,4,0,0,0,0,0
80,1,2,0,4,0,0,4,0,0,0,0,0
81,1,2,0,4,0,0,4,0,0,0,0,0
82,1,2,0,4,0,0,4,0,0,0,0,0
83,1,2,0,4,0,0,4,0,0,0,0,0
84,1,2,0,4,0,0,4,0,0,0,0,0
85,1,2,0,4,0,0,4,0,0,0,0,0
86,1,2,0,4,0,0,4,0,0,0,0,0
87,1,2,0,4,0,0,4,0,0,0,0,0
88,1,2,0,4,0,0,4,0,0,0,0,0
89,1,2,0,4,0,0,4,0,0,0,0,0
90,1,2,0,4,0,0,4,0,0,0,0,0
91,1,2,0,4,0,0,4,0,0,0,0,0
92,1,2,0,4,0,0,4,0,0,0,0,0
93,1,2,0,4,0,0,4,0,0,0,0,0
94,1,2,0,4,0,0,4,0,0,0,0,0
95,1,2,0,4,0,0,4,0,0,0,0,0
96,1,2,0,4,0,0,4,0,0,0,0,0
97,1,2,0,4,0,0,4,0,0,0,0,0
98,1,2,0,4,0,0,4,0,0,0,0,0
99,1,2,0,4,0,0,4,0,0,0,0,0
100,1,2,0,4,0,0,4,0,0,0,0,0
101,1,2,0,4,0,0,4,0,0,0,0,0
102,1,2,0,4,0,0,4,0,0,0,0,0
103,1,2,0,4,0,0,4,0,0,0,0,0
104,1,2,0,4,0,0,4,0,0,0,0,0
105,1,2,0,4,0,0,4,0,0,0,0,0
106,1,2,0,4,0,0,4,0,0,0,0,0
107,1,2,0,4,0,0,4,0,0,0,0,0
108,1,2,0,4,0,0,4,0,0,0,0,0
109,1,2,0,4,0,0,4,0,0,0,0,0
110,1,2,0,4,0,0,4,0,0,0,0,0
111,1,2,0,4,0,0,4,0,0,0,0,0
112,1,2,0,4,0,0,4,0,0,0,0,0
113,1,2,0,4,0,0,4,0,0,0,0,0
114,1,2,0,4,0,0,4,0,0,0,0,0
115,1,2,0,4,0,0,4,0,0,0,0,0
116,1,2,0,4,0,0,4,0,0,0,0,0
117,1,2,0,4,0,0,4,0,0,0,0,0
118,1,2,0,4,0,0,4,0,0,0,0,0
119,1,2,0,4,0,0,4,0,0,0,0,0
120,1,2,0,4,0,0,4,0,0,0,0,0
121,1,2,0,4,0,0,4,0,0,0,0,0
122,1,2,1,4,0,0,4,0,0,0,0,0
123,1,2,1,4,0,0,4,0,0,0,0,0
124,1,2,1,4,0,0,4,0,0,0,0,0
125,1,2,1,4,0,0,4,0,0,0,0,0
126,1,2,1,4,0,0,4,0,0,0,0,0
127,1,2,1,4,0,0,4,0,0,0,0,0
128,1,2,1,4,0,0,4,0,0,0,0,0
129,1,2,1,4,0,0,4,0,0,0,0,0
130,1,2,1,4,0,0,4,0,0,0,0,0
131,1,2,1,4,0,0,4,0,0,0,0,0
132,1,2,1,4,0,0,4,0,0,0,0,0
133,1,2,1,4,0,0,4,0,0,0,0,0
134,1,2,1,4,0,0,4,0,0,0,0,0
135,1,2,1,4,0,0,3,1,0,0,0,0
136,1,-1,1,4,0,0,2,2,0,0,0,0
137,1,3,1,4,0,0,1,3,0,0,0,0
138,1,3,1,4,0,0,0,4,0,0,0,0
139,1,3,1,4,0,0,0,4,0,0,0,0
140,1,3,1,4,0,0,0,4,0,0,0,0
141,1,3,1,4,0,0,0,4,0,0,0,0
142,1,3,1,4,0,0,0,4,0,0,0,0
143,1,3,1,4,0,0,0,4,0,0,0,0
144,1,3,1,4,0,0,0,4,0,0,0,0
145,1,3,1,4,0,0,0,4,0,0,0,0
146,1,3,1,4,0,0,0,4,0,0,0,0
147,1,3,1,4,0,0,0,4,0,0,0,0
148,1,3,1,4,0,0,0,4,0,0,0,0
149,1,3,1,4,0,0,0,4,0,0,0,0
150,1,3,1,4,0,0,0,4,0,0,0,0
151,1,3,1,4,0,0,0,4,0,0,0,0
152,1,3,1,4,0,0,0,4,0,0,0,0
153,1,3,1,4,0,0,0,4,0,0,0,0
154,1,3,1,4,0,0,0,4,0,0,0,0
155,1,3,1,4,0,0,0,4,0,0,0,0
156,1,3,1,4,0,0,0,4,0,0,0,0
157,1,3,1,4,0,0,0,4,0,0,0,0
158,1,3,1,4,0,0,0,4,0,0,0,0
159,1,3,1,4,0,0,0,4,0,0,0,0
160,1,3,1,4,0,0,0,4,0,0,0,0
161,1,3,1,4,0,0,0,4,0,0,0,0
162,1,3,1,4,0,0,0,4,0,0,0,0
163,1,3,1,4,0,0,0,4,0,0,0,0
164,1,3,1,4,0,0,0,4,0,0,0,0
165,1,3,1,4,0,0,0,4,0,0,0,0
166,1,3,1,4,0,0,0,4,0,0,0,0
167,1,3,1,4,0,0,0,3,1,0,0,0
168,1,4,1,4,0,0,0,1,3,0,0,0
169,1,4,1,4,0,0,0,1,3,0,0,0
170,1,4,1,4,0,0,0,1,3,0,0,0
171,1,4,1,4,0,0,0,1,3,0,0,0
172,1,4,1,4,0,0,0,1,3,0,0,0
173,1,4,1,4,0,0,0,1,3,0,0,0
174,1,4,1,4,0,0,0,1,3,0,0,0
175,1,4,1,4,0,0,0,1,3,0,0,0
176,1,4,1,4,0,0,0,1,3,0,0,0
177,1,4,1,4,0,0,0,1,3,0,0,0
178,1,4,1,4,0,0,0,1,3,0,0,0
179,1,4,1,4,0,0,0,1,3,0,0,0
180,1,4,1,4,0,0,0,1,3,0,0,0
181,1,4,1,4,0,0,0,1,3,0,0,0
182,1,4,1,4,0,0,0,1,3,0,0,0
183,1,4,1,4,0,0,0,1,3,0,0,0
184,1,4,0,4,0,0,0,1,3,0,0,0
185,1,4,0,4,0,0,0,1,3,0,0,0
186,1,4,0,4,0,0,0,1,3,0,0,0
187,1,4,0,4,0,0,0,1,3,0,0,0
188,1,4,0,4,0,0,0,1,3,0,0,0
189,1,4,0,4,0,0,0,1,3,0,0,0
190,1,4,0,4,0,0,0,1,3,0,0,0
191,1,4,0,4,0,0,0,1,3,0,0,0
192,1,4,0,4,1,0,0,0,3,0,0,0
193,1,4,0,4,1,0,0,0,3,0,0,0
194,1,4,0,4,1,0,0,0,3,0,0,0
195,1,4,0,4,1,0,0,0,3,0,0,0
196,1,4,0,4,1,0,0,0,3,0,0,0
197,1,4,0,4,1,0,0,0,3,0,0,0
198,1,4,0,4,1,0,0,0,3,0,0,0
199,1,4,0,4,1,0,0,0,3,0,0,0
200,1,4,0,4,1,0,0,0,3,0,0,0
201,1,4,0,4,1,0,0,0,3,0,0,0
202,1,4,0,4,1,0,0,0,3,0,0,0
203,1,4,0,4,1,0,0,0,3,0,0,0
204,1,4,0,4,1,0,0,0,3,0,0,0
205,1,4,0,4,1,0,0,0,3,0,0,0
206,1,4,0,4,1,0,0,0,3,0,0,0
207,1,4,0,4,1,0,0,0,3,0,0,0
208,1,4,0,4,1,0,0,0,3,0,0,0
209,1,4,0,4,1,0,0,0,3,0,0,0
210,1,4,0,4,1,0,0,0,3,0,0,0
211,1,4,0,4,1,0,0,0,3,0,0,0
212,1,4,0,4,1,0,0,0,3,0,0,0
213,1,4,0,4,1,0,0,0,3,0,0,0
214,1,4,0,4,1,0,0,0,3,0,0,0
215,1,4,0,4,1,0,0,0,3,0,0,0
216,1,4,0,4,1,0,0,0,3,0,0,0
217,1,4,0,4,1,0,0,0,3,0,0,0
218,1,4,0,4,1,0,0,0,3,0,0,0
219,1,4,0,4,1,0,0,0,3,0,0,0
220,1,4,0,4,1,0,0,0,3,0,0,0
221,1,4,0,4,1,0,0,0,3,0,0,0
222,1,4,1,4,1,0,0,0,3,0,0,0
223,1,4,1,4,1,0,0,0,3,0,0,0
224,1,4,1,4,1,0,0,0,3,0,0,0
225,1,4,1,4,1,0,0,0,3,0,0,0
226,1,4,1,4,1,0,0,0,3,0,0,0
227,1,4,1,4,1,0,0,0,3,0,0,0
228,1,4,1,4,1,0,0,0,3,0,0,0
229,1,4,1,4,1,0,0,0,3,0,0,0
230,1,4,1,4,1,0,0,0,3,0,0,0
231,1,4,1,4,1,0,0,0,3,0,0,0
232,1,4,1,4,1,0,0,0,3,0,0,0
233,1,4,1,4,0,0,0,0,3,1,0,0
234,1,-1,1,4,0,0,0,0,2,2,0,0
235,1,-1,1,4,0,0,0,0,2,2,0,0
236,1,-1,1,4,0,0,0,0,2,2,0,0
237,1,5,1,4,0,0,0,0,0,4,0,0
238,1,5,1,4,0,0,0,0,0,4,0,0
239,1,5,1,4,0,0,0,0,0,4,0,0
240,1,5,1,4,0,0,0,0,0,4,0,0
241,1,5,1,4,0,0,0,0,0,4,0,0
242,1,5,1,4,0,0,0,0,0,4,0,0
243,1,5,1,4,0,0,0,0,0,4,0,0
244,1,5,1,4,0,0,0,0,0,4,0,0
245,1,5,1,4,0,0,0,0,0,4,0,0
246,1,5,1,4,0,0,0,0,0,4,0,0
247,1,5,1,4,0,0,0,0,0,4,0,0
248,1,5,1,4,0,0,0,0,0,4,0,0
249,1,5,1,4,0,0,0,0,0,4,0,0
250,1,5,1,4,0,0,0,0,0,4,0,0
251,1,5,1,4,0,0,0,0,0,4,0,0
252,1,5,1,4,0,0,0,0,0,4,0,0
253,1,5,0,4,0,0,0,0,0,4,0,0
254,1,5,0,4,0,0,0,0,0,4,0,0
255,1,5,0,4,0,0,0,0,0,4,0,0
256,1,5,0,4,0,0,0,0,0,4,0,0
257,1,5,0,4,0,0,0,0,0,4,0,0
258,1,5,0,4,0,0,0,0,0,4,0,0
259,1,5,0,4,0,0,0,0,0,4,0,0
260,1,5,0,4,0,0,0,0,0,4,0,0
261,1,5,0,4,0,0,0,0,0,4,0,0
262,1,5,0,4,0,0,0,0,0,4,0,0
263,1,5,0,4,0,0,0,0,0,4,0,0
264,1,5,0,4,0,0,0,0,0,4,0,0
265,1,5,0,4,0,0,0,0,0,4,0,0
266,1,5,0,4,0,0,0,0,0,4,0,0
267,1,5,0,4,0,0,0,0,0,4,0,0
268,1,5,0,4,0,0,0,0,0,4,0,0
269,1,5,0,4,0,0,0,0,0,4,0,0
270,1,5,0,4,0,0,0,0,0,4,0,0
271,1,5,0,4,0,0,0,0,0,4,0,0
272,1,5,0,4,0,0,0,0,0,4,0,0
273,1,5,0,4,0,0,0,0,0,4,0,0
274,1,5,0,4,0,0,0,0,0,4,0,0
275,1,5,0,4,0,0,0,0,0,4,0,0
276,1,5,0,4,0,0,0,0,0,4,0,0
277,1,5,0,4,0,0,0,0,0,4,0,0
278,1,5,0,4,0,0,0,0,0,4,0,0
279,1,5,0,4,0,0,0,0,0,4,0,0
280,1,5,0,4,0,0,0,0,0,4,0,0
281,1,5,0,4,0,0,0,0,0,4,0,0
282,1,5,0,4,0,0,0,0,0,4,0,0
283,1,5,0,4,0,0,0,0,0,4,0,0
284,1,5,0,4,0,0,0,0,0,4,0,0
285,1,5,0,4,0,0,0,0,0,4,0,0
286,1,5,0,4,0,0,0,0,0,4,0,0
287,1,5,0,4,0,0,0,0,0,4,0,0
288,1,5,0,4,0,0,0,0,0,4,0,0
289,1,5,0,4,0,0,0,0,0,4,0,0
290,1,5,0,4,0,0,0,0,0,4,0,0
291,1,5,0,4,0,0,0,0,0,4,0,0
292,1,5,0,4,0,0,0,0,0,4,0,0
293,1,5,0,4,0,0,0,0,0,4,0,0
294,1,5,0,4,0,0,0,0,0,4,0,0
295,1,5,0,4,0,0,0,0,0,4,0,0
296,1,5,0,4,0,0,0,0,0,4,0,0
297,1,5,0,4,0,0,0,0,0,4,0,0
298,1,5,0,4,0,0,0,0,0,4,0,0
299,1,5,0,4,0,0,0,0,0,4,0,0
300,1,5,0,4,0,0,0,0,0,4,0,0
301,1,5,0,4,0,0,0,0,0,4,0,0
302,1,5,0,4,0,0,0,0,0,4,0,0
303,1,5,1,4,0,0,0,0,0,4,0,0
304,1,5,1,4,0,0,0,0,0,4,0,0
305,1,5,1,4,0,0,0,0,0,4,0,0
306,1,5,1,4,0,0,0,0,0,4,0,0
307,1,5,1,4,0,0,0,0,0,4,0,0
308,1,5,1,4,0,0,0,0,0,4,0,0
309,1,5,1,4,0,0,0,0,0,4,0,0
310,1,5,1,4,0,0,0,0,0,4,0,0
311,1,5,1,4,0,0,0,0,0,4,0,0
312,1,5,1,4,0,0,0,0,0,4,0,0
313,1,5,1,4,0,0,0,0,0,4,0,0
314,1,5,1,4,0,0,0,0,0,4,0,0
315,1,5,1,4,0,0,0,0,0,4,0,0
316,1,5,1,4,0,0,0,0,0,4,0,0
317,1,-1,1,4,0,0,0,0,0,2,2,0
318,1,6,1,4,0,0,0,0,0,1,3,0
319,1,6,1,4,0,0,0,0,0,0,4,0
320,1,6,1,4,0,0,0,0,0,0,4,0
321,1,6,1,4,0,0,0,0,0,0,4,0
322,1,6,1,4,0,0,0,0,0,0,4,0
323,1,6,1,4,0,0,0,0,0,0,4,0
324,1,6,1,4,0,0,0,0,0,0,4,0
325,1,6,1,4,0,0,0,0,0,0,4,0
326,1,6,1,4,0,0,0,0,0,0,4,0
327,1,6,1,4,0,0,0,0,0,0,4,0
328,1,6,1,4,0,0,0,0,0,0,4,0
329,1,6,1,4,0,0,0,0,0,0,4,0
330,1,6,1,4,0,0,0,0,0,0,4,0
331,1,6,1,4,0,0,0,0,0,0,4,0
332,1,6,1,4,0,0,0,0,0,0,4,0
333,1,6,1,4,0,0,0,0,0,0,4,0
334,1,6,0,4,0,0,0,0,0,0,4,0
335,1,6,0,4,0,0,0,0,0,0,4,0
336,1,6,0,4,0,0,0,0,0,0,4,0
337,1,6,0,4,0,0,0,0,0,0,4,0
338,1,6,0,4,0,0,0,0,0,0,4,0
339,1,6,0,4,0,0,0,0,0,0,4,0
340,1,6,0,4,0,0,0,0,0,0,4,0
341,1,6,0,4,0,0,0,0,0,0,4,0
342,1,6,0,4,0,0,0,0,0,0,4,0
343,1,6,0,4,0,0,0,0,0,0,4,0
344,1,6,0,4,0,0,0,0,0,0,4,0
345,1,6,0,4,0,0,0,0,0,0,4,0
346,1,6,0,4,0,0,0,0,0,0,4,0
347,1,6,0,4,0,0,0,0,0,0,4,0
348,1,6,0,4,0,0,0,0,0,0,4,0
349,1,6,0,4,0,0,0,0,0,0,4,0
350,1,6,0,4,0,0,0,0,0,0,4,0
351,1,6,0,4,0,0,0,0,0,0,4,0
352,1,6,0,4,0,0,0,0,0,0,4,0
353,1,6,0,4,0,0,0,0,0,0,4,0
354,1,6,0,4,0,0,0,0,0,0,4,0
355,1,6,0,4,0,0,0,0,0,0,4,0
356,1,6,0,4,0,0,0,0,0,0,4,0
357,1,6,0,4,0,0,0,0,0,0,4,0
358,1,6,1,4,0,0,0,0,0,0,4,0
359,1,6,1,4,0,0,0,0,0,0,4,0
360,1,6,1,4,0,0,0,0,0,0,4,0
361,1,6,1,4,0,0,0,0,0,0,4,0
362,1,6,1,4,0,0,0,0,0,0,4,0
363,1,6,1,4,0,0,0,0,0,0,4,0
364,1,6,1,4,0,0,0,0,0,0,4,0
365,1,6,1,4,0,0,0,0,0,0,4,0
366,1,6,1,4,0,0,0,0,0,0,4,0
367,1,6,1,4,0,0,0,0,0,0,4,0
368,1,6,1,4,0,0,0,0,0,0,4,0
369,1,6,1,4,0,0,0,0,0,0,4,0
370,1,6,1,4,1,0,0,0,0,0,3,0
371,1,6,1,4,1,0,0,0,0,0,3,0
372,1,-1,1,4,2,0,0,0,0,0,2,0
373,1,0,1,4,3,0,0,0,0,0,1,0
374,1,0,1,4,3,0,0,0,0,0,1,0
375,1,0,1,4,3,0,0,0,0,0,1,0
376,1,0,1,4,3,0,0,0,0,0,1,0
377,1,0,1,4,3,0,0,0,0,0,1,0
378,1,0,1,4,3,0,0,0,0,0,1,0
379,1,0,1,4,3,0,0,0,0,0,1,0
380,1,0,1,4,3,0,0,0,0,0,1,0
381,1,0,1,4,3,0,0,0,0,0,1,0
382,1,0,1,4,3,0,0,0,0,0,1,0
383,1,0,1,4,3,0,0,0,0,0,1,0
384,1,0,1,4,4,0,0,0,0,0,0,0
385,1,0,1,4,4,0,0,0,0,0,0,0
386,1,0,1,4,4,0,0,0,0,0,0,0
387,1,0,1,4,4,0,0,0,0,0,0,0
388,1,0,1,4,4,0,0,0,0,0,0,0
389,1,0,0,4,4,0,0,0,0,0,0,0
390,1,0,0,4,4,0,0,0,0,0,0,0
391,1,0,0,4,4,0,0,0,0,0,0,0
392,1,0,0,4,4,0,0,0,0,0,0,0
393,1,0,0,4,4,0,0,0,0,0,0,0
394,1,0,0,4,4,0,0,0,0,0,0,0
395,1,0,0,4,4,0,0,0,0,0,0,0
396,-1,-1,0,4,2,0,0,0,0,0,0,0
397,-1,-1,0,4,2,0,0,0,0,0,0,0
398,-1,-1,0,4,2,0,0,0,0,0,0,0
399,-1,-1,0,4,2,0,0,0,0,0,0,0
400,-1,-1,0,4,2,0,0,0,0,0,0,0
401,-1,-1,0,4,2,0,0,0,0,0,0,0
402,-1,-1,0,4,2,0,0,0,0,0,0,0
403,-1,-1,0,4,2,0,0,0,0,0,0,0
404,-1,-1,0,4,2,0,0,0,0,0,0,0
405,-1,-1,0,4,2,0,0,0,0,0,0,0
406,-1,-1,0,4,2,0,0,0,0,0,0,0
407,0,-1,0,4,1,0,0,0,0,0,0,0
408,0,-1,0,4,1,0,0,0,0,0,0,0
409,0,-1,0,4,1,0,0,0,0,0,0,0
410,0,-1,0,4,1,0,0,0,0,0,0,0
411,0,-1,0,4,1,0,0,0,0,0,0,0
412,0,-1,0,4,1,0,0,0,0,0,0,0
413,0,-1,0,4,1,0,0,0,0,0,0,0
414,0,-1,0,4,1,0,0,0,0,0,0,0
415,0,-1,0,4,1,0,0,0,0,0,0,0
416,0,-1,0,4,1,0,0,0,0,0,0,0
417,0,-1,0,4,1,0,0,0,0,0,0,0
418,0,-1,0,4,1,0,0,0,0,0,0,0
419,0,-1,0,4,1,0,0,0,0,0,0,0
420,0,-1,0,4,1,0,0,0,0,0,0,0
421,0,-1,0,4,1,0,0,0,0,0,0,0
422,0,-1,0,4,1,0,0,0,0,0,0,0
423,0,-1,0,4,1,0,0,0,0,0,0,0
424,0,-1,0,4,1,0,0,0,0,0,0,0
425,0,-1,0,4,1,0,0,0,0,0,0,0
426,0,-1,0,4,1,0,0,0,0,0,0,0
427,0,-1,0,4,1,0,0,0,0,0,0,0
428,0,-1,0,4,1,0,0,0,0,0,0,0
429,0,-1,0,4,1,0,0,0,0,0,0,0
430,0,-1,0,4,0,0,0,0,0,0,0,0
431,0,-1,0,4,0,0,0,0,0,0,0,0
432,0,-1,0,4,0,0,0,0,0,0,0,0
433,0,-1,0,4,0,0,0,0,0,0,0,0
434,0,-1,0,4,0,0,0,0,0,0,0,0
435,0,-1,0,4,0,0,0,0,0,0,0,0
436,0,-1,0,4,0,0,0,0,0,0,0,0
437,0,-1,0,4,0,0,0,0,0,0,0,0
438,0,-1,0,4,0,0,0,0,0,0,0,0
439,0,-1,0,4,0,0,0,0,0,0,0,0
440,0,-1,0,4,0,0,0,0,0,0,0,0
441,0,-1,0,4,0,0,0,0,0,0,0,0
442,0,-1,0,4,0,0,0,0,0,0,0,0
443,0,-1,0,4,0,0,0,0,0,0,0,0
444,0,-1,0,4,0,0,0,0,0,0,0,0
445,0,-1,0,4,0,0,0,0,0,0,0,0
446,0,-1,0,4,0,0,0,0,0,0,0,0
447,0,-1,0,4,0,0,0,0,0,0,0,0
448,0,-1,0,4,0,0,0,0,0,0,0,0
449,0,-1,0,4,0,0,0,0,0,0,0,0
450,0,-1,0,4,0,0,0,0,0,0,0,0
451,0,-1,0,4,0,0,0,0,0,0,0,0
452,0,-1,0,4,0,0,0,0,0,0,0,0
453,0,-1,0,4,0,0,0,0,0,0,0,0
454,0,-1,0,4,0,0,0,0,0,0,0,0
455,0,-1,0,4,0,0,0,0,0,0,0,0
456,0,-1,0,4,0,0,0,0,0,0,0,0
457,0,-1,0,4,0,0,0,0,0,0,0,0
458,0,-1,0,4,0,0,0,0,0,0,0,0
459,0,-1,0,4,0,0,0,0,0,0,0,0
460,0,-1,0,4,0,0,0,0,0,0,0,0
461,0,-1,0,4,0,0,0,0,0,0,0,0
462,0,-1,0,4,0,0,0,0,0,0,0,0
463,0,-1,0,4,0,0,0,0,0,0,0,0
464,0,-1,0,4,0,0,0,0,0,0,0,0
465,0,-1,0,4,0,0,0,0,0,0,0,0
466,0,-1,0,4,0,0,0,0,0,0,0,0
467,0,-1,0,4,0,0,0,0,0,0,0,0
468,0,-1,0,4,0,0,0,0,0,0,0,0
469,0,-1,0,4,0,0,0,0,0,0,0,0
470,0,-1,0,4,0,0,0,0,0,0,0,0
471,0,-1,0,4,0,0,0,0,0,0,0,0
472,0,-1,0,4,0,0,0,0,0,0,0,0
473,0,-1,0,4,0,0,0,0,0,0,0,0
474,0,-1,0,4,0,0,0,0,0,0,0,0
475,0,-1,0,4,0,0,0,0,0,0,0,0
476,0,-1,0,4,0,0,0,0,0,0,0,0
477,0,-1,0,4,0,0,0,0,0,0,0,0
478,0,-1,0,4,0,0,0,0,0,0,0,0
479,0,-1,0,4,0,0,0,0,0,0,0,0
480,0,-1,0,4,0,0,0,0,0,0,0,0
481,0,-1,0,4,0,0,0,0,0,0,0,0
482,0,-1,0,4,0,0,0,0,0,0,0,0
483,0,-1,0,4,0,0,0,0,0,0,0,0
484,0,-1,0,4,0,0,0,0,0,0,0,0
485,0,-1,0,4,0,0,0,0,0,0,0,0
486,0,-1,0,4,0,0,0,0,0,0,0,0
487,0,-1,0,4,0,0,0,0,0,0,0,0
488,0,-1,0,4,0,0,0,0,0,0,0,0
489,0,-1,0,4,0,0,0,0,0,0,0,0
490,0,-1,0,4,0,0,0,0,0,0,0,0
491,0,-1,0,4,0,0,0,0,0,0,0,0
492,0,-1,0,4,0,0,0,0,0,0,0,0
493,0,-1,0,4,0,0,0,0,0,0,0,0
494,0,-1,0,4,0,0,0,0,0,0,0,0
495,0,-1,0,4,0,0,0,0,0,0,0,0
496,0,-1,0,4,0,0,0,0,0,0,0,0
497,0,-1,0,4,0,0,0,0,0,0,0,0
498,0,-1,0,4,0,0,0,0,0,0,0,0
499,0,-1,0,4,0,0,0,0,0,0,0,0
500,0,-1,0,4,0,0,0,0,0,0,0,0
501,0,-1,0,4,0,0,0,0,0,0,0,0
502,0,-1,0,4,0,0,0,0,0,0,0,0
503,0,-1,0,4,0,0,0,0,0,0,0,0
504,0,-1,0,4,0,0,0,0,0,0,0,0
505,0,-1,0,4,0,0,0,0,0,0,0,0
506,0,-1,0,4,0,0,0,0,0,0,0,0
507,0,-1,0,4,0,0,0,0,0,0,0,0
508,0,-1,0,4,0,0,0,0,0,0,0,0
509,0,-1,0,4,0,0,0,0,0,0,0,0
510,0,-1,0,4,0,0,0,0,0,0,0,0
511,0,-1,0,4,0,0,0,0,0,0,0,0
512,0,-1,0,4,0,0,0,0,0,0,0,0
513,0,-1,0,4,0,0,0,0,0,0,0,0
514,0,-1,0,4,0,0,0,0,0,0,0,0
515,0,-1,0,4,0,0,0,0,0,0,0,0
516,0,-1,0,4,0,0,0,0,0,0,0,0
517,0,-1,0,4,0,0,0,0,0,0,0,0
518,0,-1,0,4,0,0,0,0,0,0,0,0
519,0,-1,0,4,0,0,0,0,0,0,0,0
520,0,-1,0,4,0,0,0,0,0,0,0,0
521,0,-1,0,4,0,0,0,0,0,0,0,0
522,0,-1,0,4,0,0,0,0,0,0,0,0
523,0,-1,0,4,0,0,0,0,0,0,0,0
524,0,-1,0,4,0,0,0,0,0,0,0,0
525,0,-1,0,4,0,0,0,0,0,0,0,0
