frame_idx,is_washing_cons,movement_cons,transition_mask,n_annotators,votes_0,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7
79,0,-1,0,2,0,0,0,0,0,0,0,0
80,0,-1,0,2,0,0,0,0,0,0,0,0
81,0,-1,0,2,0,0,0,0,0,0,0,0
82,0,-1,0,2,0,0,0,0,0,0,0,0
83,0,-1,0,2,0,0,0,0,0,0,0,0
84,0,-1,0,2,0,0,0,0,0,0,0,0
85,0,-1,0,2,0,0,0,0,0,0,0,0
86,0,-1,0,2,0,0,0,0,0,0,0,0
87,0,-1,0,2,0,0,0,0,0,0,0,0
88,0,-1,0,2,0,0,0,0,0,0,0,0
89,0,-1,0,2,0,0,0,0,0,0,0,0
90,0,-1,0,2,0,0,0,0,0,0,0,0
91,0,-1,0,2,0,0,0,0,0,0,0,0
92,0,-1,0,2,0,0,0,0,0,0,0,0
93,0,-1,0,2,0,0,0,0,0,0,0,0
94,0,-1,0,2,0,0,0,0,0,0,0,0
95,0,-1,0,2,0,0,0,0,0,0,0,0
96,0,-1,0,2,0,0,0,0,0,0,0,0
97,0,-1,0,2,0,0,0,0,0,0,0,0
98,0,-1,0,2,0,0,0,0,0,0,0,0
99,0,-1,0,2,0,0,0,0,0,0,0,0
100,0,-1,0,2,0,0,0,0,0,0,0,0
101,0,-1,0,2,0,0,0,0,0,0,0,0
102,0,-1,0,2,0,0,0,0,0,0,0,0
103,0,-1,0,2,0,0,0,0,0,0,0,0
104,0,-1,0,2,0,0,0,0,0,0,0,0
105,0,-1,0,2,0,0,0,0,0,0,0,0
106,0,-1,0,2,0,0,0,0,0,0,0,0
107,0,-1,0,2,0,0,0,0,0,0,0,0
108,0,-1,0,2,0,0,0,0,0,0,0,0
109,0,-1,0,2,0,0,0,0,0,0,0,0
110,0,-1,0,2,0,0,0,0,0,0,0,0
111,0,-1,0,2,0,0,0,0,0,0,0,0
112,0,-1,0,2,0,0,0,0,0,0,0,0
113,0,-1,0,2,0,0,0,0,0,0,0,0
114,0,-1,0,2,0,0,0,0,0,0,0,0
115,0,-1,0,2,0,0,0,0,0,0,0,0
116,0,-1,0,2,0,0,0,0,0,0,0,0
117,0,-1,0,2,0,0,0,0,0,0,0,0
118,0,-1,0,2,0,0,0,0,0,0,0,0
119,0,-1,0,2,0,0,0,0,0,0,0,0
120,0,-1,0,2,0,0,0,0,0,0,0,0
121,0,-1,0,2,0,0,0,0,0,0,0,0
122,0,-1,0,2,0,0,0,0,0,0,0,0
123,0,-1,0,2,0,0,0,0,0,0,0,0
124,0,-1,0,2,0,0,0,0,0,0,0,0
125,0,-1,0,2,0,0,0,0,0,0,0,0
126,0,-1,0,2,0,0,0,0,0,0,0,0
127,0,-1,0,2,0,0,0,0,0,0,0,0
128,0,-1,0,2,0,0,0,0,0,0,0,0
129,0,-1,0,2,0,0,0,0,0,0,0,0
130,0,-1,0,2,0,0,0,0,0,0,0,0
131,0,-1,0,2,0,0,0,0,0,0,0,0
132,0,-1,0,2,0,0,0,0,0,0,0,0
133,0,-1,0,2,0,0,0,0,0,0,0,0
134,0,-1,0,2,0,0,0,0,0,0,0,0
135,0,-1,0,2,0,0,0,0,0,0,0,0
136,0,-1,0,2,0,0,0,0,0,0,0,0
137,0,-1,0,2,0,0,0,0,0,0,0,0
138,0,-1,0,2,0,0,0,0,0,0,0,0
139,0,-1,0,2,0,0,0,0,0,0,0,0
140,0,-1,0,2,0,0,0,0,0,0,0,0
141,0,-1,0,2,0,0,0,0,0,0,0,0
142,0,-1,0,2,0,0,0,0,0,0,0,0
143,0,-1,0,2,0,0,0,0,0,0,0,0
144,0,-1,0,2,0,0,0,0,0,0,0,0
145,0,-1,0,2,0,0,0,0,0,0,0,0
146,0,-1,0,2,0,0,0,0,0,0,0,0
147,0,-1,0,2,0,0,0,0,0,0,0,0
148,0,-1,0,2,0,0,0,0,0,0,0,0
149,0,-1,0,2,0,0,0,0,0,0,0,0
150,0,-1,0,2,0,0,0,0,0,0,0,0
151,0,-1,0,2,0,0,0,0,0,0,0,0
152,0,-1,0,2,0,0,0,0,0,0,0,0
153,0,-1,0,2,0,0,0,0,0,0,0,0
154,0,-1,0,2,0,0,0,0,0,0,0,0
155,0,-1,0,2,0,0,0,0,0,0,0,0
156,0,-1,0,2,0,0,0,0,0,0,0,0
157,0,-1,0,2,0,0,0,0,0,0,0,0
158,-1,-1,0,2,1,0,0,0,0,0,0,0
159,-1,-1,0,2,1,0,0,0,0,0,0,0
160,-1,-1,0,2,1,0,0,0,0,0,0,0
161,-1,-1,0,2,1,0,0,0,0,0,0,0
162,-1,-1,0,2,1,0,0,0,0,0,0,0
163,-1,-1,0,2,1,0,0,0,0,0,0,0
164,-1,-1,0,2,1,0,0,0,0,0,0,0
165,-1,-1,0,2,1,0,0,0,0,0,0,0
166,-1,-1,0,2,1,0,0,0,0,0,0,0
167,-1,-1,0,2,1,0,0,0,0,0,0,0
168,-1,-1,0,2,1,0,0,0,0,0,0,0
169,-1,-1,0,2,1,0,0,0,0,0,0,0
170,-1,-1,0,2,1,0,0,0,0,0,0,0
171,-1,-1,0,2,1,0,0,0,0,0,0,0
172,-1,-1,0,2,1,0,0,0,0,0,0,0
173,-1,-1,0,2,1,0,0,0,0,0,0,0
174,-1,-1,0,2,1,0,0,0,0,0,0,0
175,-1,-1,0,2,1,0,0,0,0,0,0,0
176,-1,-1,0,2,1,0,0,0,0,0,0,0
177,-1,-1,0,2,1,0,0,0,0,0,0,0
178,-1,-1,0,2,1,0,0,0,0,0,0,0
179,-1,-1,0,2,1,0,0,0,0,0,0,0
180,-1,-1,0,2,1,0,0,0,0,0,0,0
181,-1,-1,0,2,1,0,0,0,0,0,0,0
182,-1,-1,0,2,1,0,0,0,0,0,0,0
183,1,-1,0,2,1,1,0,0,0,0,0,0
184,1,-1,0,2,1,1,0,0,0,0,0,0
185,1,-1,0,2,1,1,0,0,0,0,0,0
186,1,-1,0,2,1,1,0,0,0,0,0,0
187,1,-1,0,2,1,1,0,0,0,0,0,0
188,1,1,0,2,0,2,0,0,0,0,0,0
189,1,1,0,2,0,2,0,0,0,0,0,0
190,1,1,0,2,0,2,0,0,0,0,0,0
191,1,1,0,2,0,2,0,0,0,0,0,0
192,1,1,0,2,0,2,0,0,0,0,0,0
193,1,1,0,2,0,2,0,0,0,0,0,0
194,1,1,0,2,0,2,0,0,0,0,0,0
195,1,1,0,2,0,2,0,0,0,0,0,0
196,1,1,0,2,0,2,0,0,0,0,0,0
197,1,1,0,2,0,2,0,0,0,0,0,0
198,1,1,0,2,0,2,0,0,0,0,0,0
199,1,1,0,2,0,2,0,0,0,0,0,0
200,1,1,0,2,0,2,0,0,0,0,0,0
201,1,1,0,2,0,2,0,0,0,0,0,0
202,1,1,0,2,0,2,0,0,0,0,0,0
203,1,1,0,2,0,2,0,0,0,0,0,0
204,1,1,0,2,0,2,0,0,0,0,0,0
205,1,1,0,2,0,2,0,0,0,0,0,0
206,1,1,0,2,0,2,0,0,0,0,0,0
207,1,1,0,2,0,2,0,0,0,0,0,0
208,1,1,0,2,0,2,0,0,0,0,0,0
209,1,1,0,2,0,2,0,0,0,0,0,0
210,1,1,0,2,0,2,0,0,0,0,0,0
211,1,1,0,2,0,2,0,0,0,0,0,0
212,1,1,0,2,0,2,0,0,0,0,0,0
213,1,1,0,2,0,2,0,0,0,0,0,0
214,1,1,0,2,0,2,0,0,0,0,0,0
215,1,1,0,2,0,2,0,0,0,0,0,0
216,1,1,0,2,0,2,0,0,0,0,0,0
217,1,1,0,2,0,2,0,0,0,0,0,0
218,1,1,0,2,0,2,0,0,0,0,0,0
219,1,1,0,2,0,2,0,0,0,0,0,0
220,1,1,0,2,0,2,0,0,0,0,0,0
221,1,1,0,2,0,2,0,0,0,0,0,0
222,1,1,0,2,0,2,0,0,0,0,0,0
223,1,1,0,2,0,2,0,0,0,0,0,0
224,1,1,0,2,0,2,0,0,0,0,0,0
225,1,1,0,2,0,2,0,0,0,0,0,0
226,1,1,0,2,0,2,0,0,0,0,0,0
227,1,1,0,2,0,2,0,0,0,0,0,0
228,1,1,0,2,0,2,0,0,0,0,0,0
229,1,1,0,2,0,2,0,0,0,0,0,0
230,1,1,0,2,0,2,0,0,0,0,0,0
231,1,1,0,2,0,2,0,0,0,0,0,0
232,1,1,0,2,0,2,0,0,0,0,0,0
233,1,1,0,2,0,2,0,0,0,0,0,0
234,1,1,0,2,0,2,0,0,0,0,0,0
235,1,1,0,2,0,2,0,0,0,0,0,0
236,1,1,0,2,0,2,0,0,0,0,0,0
237,1,1,0,2,0,2,0,0,0,0,0,0
238,1,1,0,2,0,2,0,0,0,0,0,0
239,1,1,0,2,0,2,0,0,0,0,0,0
240,1,1,0,2,0,2,0,0,0,0,0,0
241,1,1,0,2,0,2,0,0,0,0,0,0
242,1,1,0,2,0,2,0,0,0,0,0,0
243,1,1,0,2,0,2,0,0,0,0,0,0
244,1,1,0,2,0,2,0,0,0,0,0,0
245,1,1,0,2,0,2,0,0,0,0,0,0
246,1,1,0,2,0,2,0,0,0,0,0,0
247,1,1,0,2,0,2,0,0,0,0,0,0
248,1,1,0,2,0,2,0,0,0,0,0,0
249,1,1,0,2,0,2,0,0,0,0,0,0
250,1,1,0,2,0,2,0,0,0,0,0,0
251,1,1,0,2,0,2,0,0,0,0,0,0
252,1,1,0,2,0,2,0,0,0,0,0,0
253,1,1,0,2,0,2,0,0,0,0,0,0
254,1,1,1,2,0,2,0,0,0,0,0,0
255,1,1,1,2,0,2,0,0,0,0,0,0
256,1,1,1,2,0,2,0,0,0,0,0,0
257,1,1,1,2,0,2,0,0,0,0,0,0
258,1,1,1,2,0,2,0,0,0,0,0,0
259,1,1,1,2,0,2,0,0,0,0,0,0
260,1,1,1,2,0,2,0,0,0,0,0,0
261,1,1,1,2,0,2,0,0,0,0,0,0
262,1,1,1,2,0,2,0,0,0,0,0,0
263,1,1,1,2,0,2,0,0,0,0,0,0
264,1,1,1,2,0,2,0,0,0,0,0,0
265,1,1,1,2,0,2,0,0,0,0,0,0
266,1,-1,1,2,0,1,0,1,0,0,0,0
267,1,-1,1,2,0,1,0,1,0,0,0,0
268,1,-1,1,2,0,1,0,1,0,0,0,0
269,1,3,1,2,0,0,0,2,0,0,0,0
270,1,3,1,2,0,0,0,2,0,0,0,0
271,1,3,1,2,0,0,0,2,0,0,0,0
272,1,3,1,2,0,0,0,2,0,0,0,0
273,1,3,1,2,0,0,0,2,0,0,0,0
274,1,3,1,2,0,0,0,2,0,0,0,0
275,1,3,1,2,0,0,0,2,0,0,0,0
276,1,3,1,2,0,0,0,2,0,0,0,0
277,1,3,1,2,0,0,0,2,0,0,0,0
278,1,3,1,2,0,0,0,2,0,0,0,0
279,1,3,1,2,0,0,0,2,0,0,0,0
280,1,3,1,2,0,0,0,2,0,0,0,0
281,1,3,1,2,0,0,0,2,0,0,0,0
282,1,3,1,2,0,0,0,2,0,0,0,0
283,1,3,1,2,0,0,0,2,0,0,0,0
284,1,3,1,2,0,0,0,2,0,0,0,0
285,1,3,0,2,0,0,0,2,0,0,0,0
286,1,3,0,2,0,0,0,2,0,0,0,0
287,1,3,0,2,0,0,0,2,0,0,0,0
288,1,3,0,2,0,0,0,2,0,0,0,0
289,1,3,0,2,0,0,0,2,0,0,0,0
290,1,3,0,2,0,0,0,2,0,0,0,0
291,1,3,0,2,0,0,0,2,0,0,0,0
292,1,3,0,2,0,0,0,2,0,0,0,0
293,1,3,0,2,0,0,0,2,0,0,0,0
294,1,3,0,2,0,0,0,2,0,0,0,0
295,1,3,0,2,0,0,0,2,0,0,0,0
296,1,3,0,2,0,0,0,2,0,0,0,0
297,1,3,0,2,0,0,0,2,0,0,0,0
298,1,3,0,2,0,0,0,2,0,0,0,0
299,1,3,0,2,0,0,0,2,0,0,0,0
300,1,3,0,2,0,0,0,2,0,0,0,0
301,1,3,1,2,0,0,0,2,0,0,0,0
302,1,3,1,2,0,0,0,2,0,0,0,0
303,1,3,1,2,0,0,0,2,0,0,0,0
304,1,3,1,2,0,0,0,2,0,0,0,0
305,1,3,1,2,0,0,0,2,0,0,0,0
306,1,3,1,2,0,0,0,2,0,0,0,0
307,1,3,1,2,0,0,0,2,0,0,0,0
308,1,3,1,2,0,0,0,2,0,0,0,0
309,1,3,1,2,0,0,0,2,0,0,0,0
310,1,3,1,2,0,0,0,2,0,0,0,0
311,1,3,1,2,0,0,0,2,0,0,0,0
312,1,3,1,2,0,0,0,2,0,0,0,0
313,1,3,1,2,0,0,0,2,0,0,0,0
314,1,3,1,2,0,0,0,2,0,0,0,0
315,1,-1,1,2,0,0,1,1,0,0,0,0
316,1,2,1,2,0,0,2,0,0,0,0,0
317,1,2,1,2,0,0,2,0,0,0,0,0
318,1,2,1,2,0,0,2,0,0,0,0,0
319,1,2,1,2,0,0,2,0,0,0,0,0
320,1,2,1,2,0,0,2,0,0,0,0,0
321,1,2,1,2,0,0,2,0,0,0,0,0
322,1,2,1,2,0,0,2,0,0,0,0,0
323,1,2,1,2,0,0,2,0,0,0,0,0
324,1,2,1,2,0,0,2,0,0,0,0,0
325,1,2,1,2,0,0,2,0,0,0,0,0
326,1,2,1,2,0,0,2,0,0,0,0,0
327,1,2,1,2,0,0,2,0,0,0,0,0
328,1,2,1,2,0,0,2,0,0,0,0,0
329,1,2,1,2,0,0,2,0,0,0,0,0
330,1,2,1,2,0,0,2,0,0,0,0,0
331,1,2,1,2,0,0,2,0,0,0,0,0
332,1,2,0,2,0,0,2,0,0,0,0,0
333,1,2,0,2,0,0,2,0,0,0,0,0
334,1,2,0,2,0,0,2,0,0,0,0,0
335,1,2,0,2,0,0,2,0,0,0,0,0
336,1,2,0,2,0,0,2,0,0,0,0,0
337,1,2,0,2,0,0,2,0,0,0,0,0
338,1,2,0,2,0,0,2,0,0,0,0,0
339,1,2,0,2,0,0,2,0,0,0,0,0
340,1,2,0,2,0,0,2,0,0,0,0,0
341,1,2,0,2,0,0,2,0,0,0,0,0
342,1,2,0,2,0,0,2,0,0,0,0,0
343,1,2,0,2,0,0,2,0,0,0,0,0
344,1,2,0,2,0,0,2,0,0,0,0,0
345,1,2,0,2,0,0,2,0,0,0,0,0
346,1,2,0,2,0,0,2,0,0,0,0,0
347,1,2,0,2,0,0,2,0,0,0,0,0
348,1,2,0,2,0,0,2,0,0,0,0,0
349,1,2,1,2,0,0,2,0,0,0,0,0
350,1,2,1,2,0,0,2,0,0,0,0,0
351,1,2,1,2,0,0,2,0,0,0,0,0
352,1,2,1,2,0,0,2,0,0,0,0,0
353,1,2,1,2,0,0,2,0,0,0,0,0
354,1,2,1,2,0,0,2,0,0,0,0,0
355,1,2,1,2,0,0,2,0,0,0,0,0
356,1,2,1,2,0,0,2,0,0,0,0,0
357,1,2,1,2,0,0,2,0,0,0,0,0
358,1,2,1,2,0,0,2,0,0,0,0,0
359,1,-1,1,2,0,0,1,0,1,0,0,0
360,1,-1,1,2,0,0,1,0,1,0,0,0
361,1,-1,1,2,0,0,1,0,1,0,0,0
362,1,-1,1,2,0,0,1,0,1,0,0,0
363,1,-1,1,2,0,0,1,0,1,0,0,0
364,1,4,1,2,0,0,0,0,2,0,0,0
365,1,4,1,2,0,0,0,0,2,0,0,0
366,1,4,1,2,0,0,0,0,2,0,0,0
367,1,4,1,2,0,0,0,0,2,0,0,0
368,1,4,1,2,0,0,0,0,2,0,0,0
369,1,4,1,2,0,0,0,0,2,0,0,0
370,1,4,1,2,0,0,0,0,2,0,0,0
371,1,4,1,2,0,0,0,0,2,0,0,0
372,1,4,1,2,0,0,0,0,2,0,0,0
373,1,4,1,2,0,0,0,0,2,0,0,0
374,1,4,1,2,0,0,0,0,2,0,0,0
375,1,4,1,2,0,0,0,0,2,0,0,0
376,1,4,1,2,0,0,0,0,2,0,0,0
377,1,4,1,2,0,0,0,0,2,0,0,0
378,1,4,1,2,0,0,0,0,2,0,0,0
379,1,4,1,2,0,0,0,0,2,0,0,0
380,1,4,0,2,0,0,0,0,2,0,0,0
381,1,4,0,2,0,0,0,0,2,0,0,0
382,1,-1,0,2,1,0,0,0,1,0,0,0
383,1,-1,0,2,1,0,0,0,1,0,0,0
384,1,-1,0,2,1,0,0,0,1,0,0,0
385,1,-1,0,2,1,0,0,0,1,0,0,0
386,1,-1,0,2,1,0,0,0,1,0,0,0
387,1,-1,0,2,1,0,0,0,1,0,0,0
388,1,-1,0,2,1,0,0,0,1,0,0,0
389,1,-1,0,2,1,0,0,0,1,0,0,0
390,1,-1,0,2,1,0,0,0,1,0,0,0
391,1,-1,0,2,1,0,0,0,1,0,0,0
392,1,-1,0,2,1,0,0,0,1,0,0,0
393,1,-1,0,2,1,0,0,0,1,0,0,0
394,1,-1,0,2,1,0,0,0,1,0,0,0
395,1,-1,0,2,1,0,0,0,1,0,0,0
396,1,-1,1,2,1,0,0,0,1,0,0,0
397,1,-1,1,2,1,0,0,0,1,0,0,0
398,1,-1,1,2,1,0,0,0,1,0,0,0
399,1,-1,1,2,1,0,0,0,1,0,0,0
400,1,-1,1,2,1,0,0,0,1,0,0,0
401,1,-1,1,2,1,0,0,0,1,0,0,0
402,1,-1,1,2,1,0,0,0,1,0,0,0
403,1,-1,1,2,1,0,0,0,1,0,0,0
404,1,-1,1,2,1,0,0,0,1,0,0,0
405,1,-1,1,2,1,0,0,0,1,0,0,0
406,1,-1,1,2,1,0,0,0,1,0,0,0
407,1,-1,1,2,1,0,1,0,0,0,0,0
408,1,-1,1,2,1,0,1,0,0,0,0,0
409,1,-1,1,2,1,0,1,0,0,0,0,0
410,1,-1,1,2,1,0,1,0,0,0,0,0
411,1,2,1,2,0,0,2,0,0,0,0,0
412,1,2,1,2,0,0,2,0,0,0,0,0
413,1,2,1,2,0,0,2,0,0,0,0,0
414,1,2,1,2,0,0,2,0,0,0,0,0
415,1,2,1,2,0,0,2,0,0,0,0,0
416,1,2,1,2,0,0,2,0,0,0,0,0
417,1,2,1,2,0,0,2,0,0,0,0,0
418,1,2,1,2,0,0,2,0,0,0,0,0
419,1,2,1,2,0,0,2,0,0,0,0,0
420,1,2,1,2,0,0,2,0,0,0,0,0
421,1,2,1,2,0,0,2,0,0,0,0,0
422,1,2,1,2,0,0,2,0,0,0,0,0
423,1,2,1,2,0,0,2,0,0,0,0,0
424,1,2,1,2,0,0,2,0,0,0,0,0
425,1,2,1,2,0,0,2,0,0,0,0,0
426,1,2,1,2,0,0,2,0,0,0,0,0
427,1,2,0,2,0,0,2,0,0,0,0,0
428,1,2,0,2,0,0,2,0,0,0,0,0
429,1,2,0,2,0,0,2,0,0,0,0,0
430,1,2,0,2,0,0,2,0,0,0,0,0
431,1,2,0,2,0,0,2,0,0,0,0,0
432,1,2,0,2,0,0,2,0,0,0,0,0
433,1,2,0,2,0,0,2,0,0,0,0,0
434,1,2,0,2,0,0,2,0,0,0,0,0
435,1,2,0,2,0,0,2,0,0,0,0,0
436,1,2,0,2,0,0,2,0,0,0,0,0
437,1,2,0,2,0,0,2,0,0,0,0,0
438,1,2,0,2,0,0,2,0,0,0,0,0
439,1,2,0,2,0,0,2,0,0,0,0,0
440,1,2,0,2,0,0,2,0,0,0,0,0
441,1,2,0,2,0,0,2,0,0,0,0,0
442,1,2,0,2,0,0,2,0,0,0,0,0
443,1,2,0,2,0,0,2,0,0,0,0,0
444,1,2,0,2,0,0,2,0,0,0,0,0
445,1,2,0,2,0,0,2,0,0,0,0,0
446,1,2,0,2,0,0,2,0,0,0,0,0
447,1,2,0,2,0,0,2,0,0,0,0,0
448,1,2,0,2,0,0,2,0,0,0,0,0
449,1,2,1,2,0,0,2,0,0,0,0,0
450,1,2,1,2,0,0,2,0,0,0,0,0
451,1,2,1,2,0,0,2,0,0,0,0,0
452,1,2,1,2,0,0,2,0,0,0,0,0
453,1,2,1,2,0,0,2,0,0,0,0,0
454,1,2,1,2,0,0,2,0,0,0,0,0
455,1,2,1,2,0,0,2,0,0,0,0,0
456,1,2,1,2,0,0,2,0,0,0,0,0
457,1,2,1,2,0,0,2,0,0,0,0,0
458,1,2,1,2,0,0,2,0,0,0,0,0
459,1,2,1,2,0,0,2,0,0,0,0,0
460,1,2,1,2,0,0,2,0,0,0,0,0
461,1,-1,1,2,0,0,1,0,0,1,0,0
462,1,-1,1,2,0,0,1,0,0,1,0,0
463,1,-1,1,2,0,0,1,0,0,1,0,0
464,1,5,1,2,0,0,0,0,0,2,0,0
465,1,5,1,2,0,0,0,0,0,2,0,0
466,1,5,1,2,0,0,0,0,0,2,0,0
467,1,5,1,2,0,0,0,0,0,2,0,0
468,1,5,1,2,0,0,0,0,0,2,0,0
469,1,5,1,2,0,0,0,0,0,2,0,0
470,1,5,1,2,0,0,0,0,0,2,0,0
471,1,5,1,2,0,0,0,0,0,2,0,0
472,1,5,1,2,0,0,0,0,0,2,0,0
473,1,5,1,2,0,0,0,0,0,2,0,0
474,1,5,1,2,0,0,0,0,0,2,0,0
475,1,5,1,2,0,0,0,0,0,2,0,0
476,1,5,1,2,0,0,0,0,0,2,0,0
477,1,5,1,2,0,0,0,0,0,2,0,0
478,1,5,1,2,0,0,0,0,0,2,0,0
479,1,5,1,2,0,0,0,0,0,2,0,0
480,1,5,0,2,0,0,0,0,0,2,0,0
481,1,5,0,2,0,0,0,0,0,2,0,0
482,1,5,0,2,0,0,0,0,0,2,0,0
483,1,5,0,2,0,0,0,0,0,2,0,0
484,1,5,0,2,0,0,0,0,0,2,0,0
485,1,5,0,2,0,0,0,0,0,2,0,0
486,1,5,0,2,0,0,0,0,0,2,0,0
487,1,5,0,2,0,0,0,0,0,2,0,0
488,1,5,0,2,0,0,0,0,0,2,0,0
489,1,5,0,2,0,0,0,0,0,2,0,0
490,1,5,0,2,0,0,0,0,0,2,0,0
491,1,5,0,2,0,0,0,0,0,2,0,0
492,1,5,0,2,0,0,0,0,0,2,0,0
493,1,5,0,2,0,0,0,0,0,2,0,0
494,1,5,0,2,0,0,0,0,0,2,0,0
495,1,5,0,2,0,0,0,0,0,2,0,0
496,1,5,0,2,0,0,0,0,0,2,0,0
497,1,5,0,2,0,0,0,0,0,2,0,0
498,1,5,0,2,0,0,0,0,0,2,0,0
499,1,5,0,2,0,0,0,0,0,2,0,0
500,1,5,0,2,0,0,0,0,0,2,0,0
501,1,5,0,2,0,0,0,0,0,2,0,0
502,1,5,0,2,0,0,0,0,0,2,0,0
503,1,5,0,2,0,0,0,0,0,2,0,0
504,1,5,0,2,0,0,0,0,0,2,0,0
505,1,5,0,2,0,0,0,0,0,2,0,0
506,1,5,0,2,0,0,0,0,0,2,0,0
507,1,5,0,2,0,0,0,0,0,2,0,0
508,1,5,0,2,0,0,0,0,0,2,0,0
509,1,5,0,2,0,0,0,0,0,2,0,0
510,1,5,0,2,0,0,0,0,0,2,0,0
511,1,5,0,2,0,0,0,0,0,2,0,0
512,1,5,0,2,0,0,0,0,0,2,0,0
513,1,5,0,2,0,0,0,0,0,2,0,0
514,1,5,0,2,0,0,0,0,0,2,0,0
515,1,5,0,2,0,0,0,0,0,2,0,0
516,1,5,0,2,0,0,0,0,0,2,0,0
517,1,5,0,2,0,0,0,0,0,2,0,0
518,1,5,0,2,0,0,0,0,0,2,0,0
519,1,5,0,2,0,0,0,0,0,2,0,0
520,1,5,0,2,0,0,0,0,0,2,0,0
521,1,5,0,2,0,0,0,0,0,2,0,0
522,1,5,0,2,0,0,0,0,0,2,0,0
